"idOrganizacion";"IdOrganismoInspeccion";"OinCampoSector";"OinSubcampoSubsector";"OinTipoProductoServicioCategoria";"OinActividad";"OinRango";"OinDocumentoNormativo";"OinTipoOrganismo";"OinVigenteApartirDe"
"310";"7";"Hidrocarburos/Inspección de ensayos no destructivos por partículas magnéticas";"--";"--";"Estructuras metálicas,Tuberías,Recipientes,Herramientas,Elementos,Accesorios";"--";"<p>ASME Boiler &amp;</p><p>Pressure Vessel</p><p>Code Section V:</p><p>2019 Article 7</p><p>Magnetic</p><p>Particle</p><p>Examination.</p><p>ASTM E709:</p><p>2015 Standard</p><p>Guide for</p><p>Magnetic</p><p>Particle Testing.</p>";"A";"--"
"310";"7";"Hidrocarburos/Inspección de ensayos no destructivo por ultrasonido convencional y arreglo de fases ";"--";"--";"Estructuras metálicas,Tuberías,Recipientes";"--";"<p>ASTM E164</p><p>Standard Practice</p><p>for Contact</p><p>Ultrasonic Testing</p><p>of Weldments</p><p>ASME Boiler &amp;</p><p>Pressure Vessel</p><p>Code Section V</p><p>Article 4</p><p>Ultrasonic</p><p>Examination</p><p>Methods for</p><p>Welds</p><p>ASTM E2700</p><p>Standard Practice</p><p>for Contact</p><p>Ultrasonic Testing</p><p>of Welds Using</p><p>Phased Arrays</p>";"A";"--"
"310";"7";"Hidrocarburos/Inspección técnica de recipientes a presión en servicio, fuera de servicio y/o reparados";"--";"--";"Recipientes a presión en servicio, fuera de servicio y/o reparados";"--";"<p>PI 510:2014</p><p>Pressure Vessel</p><p>Inspection Code</p>";"A";"--"
"310";"7";"Hidrocarburos/Inspección de pruebas hidrostáticas en tanques atmosféricos verticales";"--";"--";"Tanques atmosféricos verticales";"--";"<p>API 653:2014 Tank</p><p>Inspection, Repair,</p><p>Alteration, and</p><p>Reconstruction (en</p><p>servicio)</p><p>API 650:2020 Welded</p><p>Steel Tanks for Oil</p><p>Storage (nuevos)</p>";"A";"--"
"310";"7";"Hidrocarburos/Inspección mediante pruebas para la detección de fuga en tanques atmosféricos verticales y horizontales (neumática, vacío, diésel)";"--";"--";"Tanques atmosféricos verticales y horizontales 1. Cuerpo techo 2. Refuerzos 3. Piso";"--";"<p>API 650:2020 Welded</p><p>Tanks for Oil Storage</p><p>API 653:2014 Tank</p><p>Inspection, Repair,</p><p>Alteration, and</p><p>Reconstruction</p>";"A";"--"
"310";"7";"Hidrocarburos/Inspección de pruebas de presión en recipientes a presión (hidrostáticas)";"--";"--";"Recipientes a presión";"--";"<p>API 510:2014</p><p>Pressure Vessel</p><p>Inspection Code: In-</p><p>service Inspection,</p><p>Rating, Repair, and</p><p>Alteration.</p><p>ASME SECTION</p><p>VIII:2019 Boiler and</p><p>Pressure Vessel Code</p><p>Division 1</p>";"A";"--"
"310";"7";"Hidrocarburos/Inspección de pruebas de presión en tuberías (hidrostáticas)";"--";"--";"Tubería de proceso";"--";"<p>ASME B31.3:2020</p><p>Process Piping</p>";"A";"--"
"310";"7";"Hidrocarburos/Inspección de
ensayos no
destructivos por
campo de fuga";"--";"--";"Tuberías";"--";"<p>ASTM E570:2020</p><p>Standard Practice for</p><p>Flux Leakage</p><p>Examination of</p><p>Ferromagnetic Steel</p><p>Tubular Products</p>";"A";"--"
"310";"7";"Industrial/Inspección Visual Dimensional";"--";"--";"Estructuras metálicas,Tuberías,Elementos,Accesorios";"--";"<p>SME Boiler &amp;</p><p>Pressure Vessel</p><p>Code Section V:</p><p>2019, Article 9</p><p>Visual Examination.</p>";"A";"--"
"310";"7";"Industrial/Inspección de ensayos no destructivos por partículas magnéticas";"--";"--";"Estructuras metálicas,Tuberías,Recipientes,Elementos,Accesorios";"--";"<p>ASME Boiler &amp;</p><p>Pressure Vessel</p><p>Code Section V:</p><p>2019 Article 7</p><p>Magnetic</p><p>Particle</p><p>Examination.</p><p>ASTM E709:</p><p>2015 Standard</p><p>Guide for</p><p>Magnetic</p><p>Particle Testing.</p>";"A";"--"
"310";"7";"Industrial/Inspección de ensayos no destructivo por ultrasonido convencional y arreglo de fases ";"--";"--";"Estructuras metálicas,Tuberías,Recipientes";"--";"<p>ASTM E164</p><p>Standard Practice</p><p>for Contact</p><p>Ultrasonic Testing</p><p>of Weldments</p><p>ASME Boiler &amp;</p><p>Pressure Vessel</p><p>Code Section V</p><p>Article 4 Ultrasonic</p><p>Examination</p><p>Methods for Welds</p><p>ASTM E2700</p><p>Standard Practice</p><p>for Contact</p><p>Ultrasonic Testing</p><p>of Welds Using</p><p>Phased Arrays</p>";"A";"--"
"310";"7";"Industrial/Inspección técnica de recipientes a presión en servicio, fuera de servicio y/o reparados";"--";"--";"Recipientes a presión en servicio, fuera de servicio y/o reparados";"--";"<p>API 510:2014</p><p>Pressure Vessel</p><p>Inspection Code</p>";"A";"--"
"310";"7";"Industrial/Inspección de pruebas hidrostáticas en tanques atmosféricos verticales";"--";"--";"Tanques atmosféricos verticales";"--";"<p>PI 653:2014 Tank</p><p>Inspection, Repair,</p><p>Alteration, and</p><p>Reconstruction (en</p><p>servicio)</p><p>API 650:2020 Welded</p><p>Steel Tanks for Oil</p><p>Storage (nuevos)</p>";"A";"--"
"310";"7";"Industrial/Inspección mediante pruebas para la detección de fuga en tanques atmosféricos verticales y horizontales (neumática, vacío, diésel)";"--";"--";"Tanques atmosféricos verticales y horizontales 1. Cuerpo techo 2. Refuerzos 3. Piso";"--";"<p>API 650:2020 Welded</p><p>Tanks for Oil Storage</p><p>API 653:2014 Tank</p><p>Inspection, Repair,</p><p>Alteration, and</p><p>Reconstructio</p>";"A";"--"
"310";"7";"Industrial/Inspección de pruebas de presión en recipientes a presión (hidrostáticas)";"--";"--";"Recipientes a presión";"--";"<p>API 510:2014</p><p>Pressure Vessel</p><p>Inspection Code: In-</p><p>service Inspection,</p><p>Rating, Repair, and</p><p>Alteration.</p><p>ASME SECTION</p><p>VIII:2019 Boiler and</p><p>Pressure Vessel Code</p><p>Division 1</p>";"A";"--"
"310";"7";"Industrial/Inspección de pruebas de presión en tuberías (hidrostáticas)";"--";"--";"Tubería de proceso";"--";"<p>ASME B31.3:2020</p><p>Process Piping</p>";"A";"--"
"310";"7";"Hidrocarburos/Inspección de ensayos no destructivos por líquidos penetrantes";"--";"--";"Estructuras metálicas,Tuberías,Recipientes,Herramientas,Elementos,Accesorios";"--";"<p>ASME Boiler &amp;</p><p>Pressure Vessel</p><p>Code Section V: 2021</p><p>Article 6 Liquid</p><p>Penetrant</p><p>Examination</p><p><br></p><p>ASTM E165:2018</p><p>Standard Practice</p><p>for Liquid</p><p>Penetrant</p><p>Examination for</p><p>General Industry.</p>";"A";"--"
"310";"7";"Industrial/Inspección de ensayos no destructivos por líquidos penetrantes";"--";"--";"Estructuras metálicas,Tuberías,Recipientes,Herramientas,Elementos,Accesorios";"--";"<p>ASME Boiler &amp;</p><p>Pressure Vessel</p><p>Code Section V:2021</p><p>Article 6 Liquid</p><p>Penetrant</p><p>Examination</p><p><br></p><p>ASTM E165:2018</p><p>Standard Practice</p><p>for Liquid Penetrant</p><p>Examination for</p><p>General Industry</p>";"A";"--"
"310";"7";"Hidrocarburos/Inspección de ensayos no destructivos por ultrasonido medición de espesores";"--";"--";"Tuberías,Recipientes";"--";"<p>ASTM E797:2021</p><p>Standard Practice</p><p>for Measuring</p><p>Thickness by</p><p>Manual Ultrasonic</p><p>Pulse-Echo</p><p>Contact Method</p>";"A";"--"
"310";"7";"Industrial/Inspección de ensayos no destructivos por ultrasonido medición de espesores";"--";"--";"Tuberías,Recipientes";"--";"<p>ASTM E797:2021</p><p>Standard Practice</p><p>for Measuring</p><p>Thickness by</p><p>Manual Ultrasonic</p><p>Pulse-Echo</p><p>Contact Method</p>";"A";"--"
"720";"7";"Hidrocarburos/Inspección de válvulas de alivio";"--";"--";"Válvulas de alivio";"--";"<p>API 576 Inspection of</p><p>pressure-relieving</p><p>valves</p><p>Norma ASME –</p><p>SECTION VIII –</p><p>Division 2 - 1998,</p><p>ARTICLE R-1</p><p>GENERAL</p><p>Requirements AR-120</p><p>Pressure relief valves</p>";"A";"--"
"720";"7";"Hidrocarburos/Inspección de válvulas para tuberías";"--";"--";"Válvulas para tuberías";"--";"<p>API 6D</p><p>Especificaciones para</p><p>válvulas de tuberías.</p><p>Norma ISO 5208</p>";"A";"--"
"720";"7";"Hidrocarburos/Inspección de pruebas de presión en tuberías (hidrostáticas)";"--";"--";"Tuberías de proceso";"--";"<p>ASME B31.3:2022</p><p>Process Piping</p>";"A";"--"
"684";"7";"Industrial/Inspección de equipos elevadores de personal";"--";"--";"Plataformas elevadoras de trabajo con soporte en pluma (manlift),Plataformas de Trabajo Elevadoras Autopropulsadas";"--";"<p>ANSI A92.5  (2006)  Boom-Supported Elevated Working Platforms</p><p><br></p><p>ANSI A92.6 (2014)Self-Propelled Elevating Work Platforms</p>";"A";"--"
"684";"7";"Hidrocarburos/Inspección Visual Dimensional";"--";"--";"Estructuras metálicas,Recipientes,Herramientas,Elementos,Tuberías,Accesorios";"--";"<p>ASME&nbsp;V Art. 9: 2021, Visual Examination</p>";"A";"--"
"684";"7";"Industrial/Inspección Visual Dimensional";"--";"--";"Accesorios,Estructuras metálicas,Tuberías,Recipientes,Elementos";"--";"<p>ASME Art. 9: 2021, Visual Examination</p>";"A";"--"
"684";"7";"Hidrocarburos/Inspección de ensayos no destructivos por líquidos penetrantes";"--";"--";"Accesorios,Estructuras metálicas,Tuberías,Recipientes,Herramientas,Elementos";"--";"<p>ASME V Art. 6: 2021, Liquid penetrant examination</p><p><br></p><p>ASTM E 165: 2018, Standard practice for&nbsp;liquid penetrant examination for general industry&nbsp;</p>";"A";"--"
"684";"7";"Hidrocarburos/Inspección de ensayos no destructivos por partículas magnéticas";"--";"--";"Estructuras metálicas,Tuberías,Recipientes,Herramientas,Elementos,Accesorios";"--";"<p>ASME V Art. 7: 2021, Magnetic particle examination&nbsp;</p><p><br></p><p>ASTM E-709: 2021, Standard guide for Magnetic particle testing</p>";"A";"--"
"684";"7";"Hidrocarburos/Inspección de ensayos no destructivos por ultrasonido medición de espesores";"--";"--";"Estructuras metálicas,Tuberías,Recipientes,Herramientas,Elementos";"--";"<p>ASTM E797:2021, Standard Practice for&nbsp;measuring Thickness by manual ultrasonic pulse-echo contact method&nbsp;</p>";"A";"--"
"684";"7";"Industrial/Inspección de ensayos no destructivos por líquidos penetrantes";"--";"--";"Estructuras metálicas,Recipientes,Accesorios,Elementos,Tuberías";"--";"<p>ASME V Art. 6: 2021, Liquid penetrant examination</p><p><br></p><p>ASTM E 165: 2018, Standard practice for&nbsp;liquid penetrant examinations for general industry&nbsp;</p>";"A";"--"
"684";"7";"Industrial/Inspección de ensayos no destructivos por partículas magnéticas";"--";"--";"Estructuras metálicas,Tuberías,Recipientes,Elementos,Accesorios";"--";"<p>ASME V Art. 7: 2021, Magnetic particle examination&nbsp;</p><p><br></p><p>ASTM E-709: 2021, Standard guide for magnetic particle testing</p>";"A";"--"
"684";"7";"Industrial/Inspección de ensayos no destructivos por ultrasonido medición de espesores";"--";"--";"Estructuras metálicas,Tuberías,Recipientes,Elementos";"--";"<p>ASTM E797:2021, Standard Practice for&nbsp;measuring Thickness by manual ultrasonic pulse-echo contact method</p>";"A";"--"
"684";"7";"Hidrocarburos/Inspección de grúas móviles y grúas locomotoras";"--";"--";"Grúas móviles y grúas locomotoras";"--";"<p>ASME B 30.5: 2021 Mobile and Locomotive Cranes</p>";"A";"--"
"684";"7";"Industrial/Inspección de grúas móviles y grúas locomotoras";"--";"--";"Grúas móviles y grúas locomotoras";"--";"<p>ASME B 30.5: 2021 Mobile and Locomotive Cranes</p>";"A";"--"
"684";"7";"Hidrocarburos/Inspección de puentes grúa";"--";"--";"Puentes grúa";"--";"<p>ASME B 30.17:2020 Cranes and Monorails (With Underhung Trolley or Bridge)</p><p><br></p><p>ASME B 30.2:2022 Overhead and Gantry Cranes (Top Running Bridge, Single or Multiple Girder, Top Running Trolley Hoist)</p>";"A";"--"
"684";"7";"Hidrocarburos/Inspección de equipos elevadores de personal";"--";"--";"Plataformas elevadoras de trabajo con soporte en pluma (manlift),Plataformas de Trabajo Elevadoras Autopropulsadas";"--";"<p>ANSI A92.5:2006 Boom-Supported Elevated Working Platforms</p><p><br></p><p>ANSI A92.6:2014 Self-Propelled Elevating WorkPlatforms</p>";"A";"--"
"684";"7";"Hidrocarburos/Inspección de montacargas, cargadoras frontales con horquillas y telehandlers";"--";"--";"Montacargas";"--";"<p>ANSI B56.1: 2020, Safety Standard for Low, High Lift Trucks</p><p><br></p><p>ANSI B56.6: 2021, Safety Standard For Rough Terrain Forklift Trucks</p>";"A";"--"
"684";"7";"Industrial/Inspección de puentes grúa";"--";"--";"Puentes grúa";"--";"<p>ASME B 30.17:2020 Cranes and Monorails (With Underhung Trolley or Bridge)</p><p><br></p><p>ASME B 30.2:2022 Overhead and Gantry Cranes (Top Running Bridge, Single or Multiple Girder, Top Running Trolley Hoist)</p>";"A";"--"
"684";"7";"Industrial/Inspección de montacargas, cargadoras frontales con horquillas y telehandlers";"--";"--";"Montacargas";"--";"<p>ANSI B56.1: 2020, Safety Standard for Low, High Lift Trucks</p><p>ANSI B56.6: 2021, Safety Standard For Rough Terrain Forklift Trucks</p>";"A";"--"
"162";"7";"Hidrocarburos/Inspección de cantidad de hidrocarburos líquidos en surtidores de estaciones de servicio";"--";"--";"Surtidores de estaciones de servicio";"--";"<p>NTE INEN 1781:1991 primera</p><p>edición, Surtidores para derivados</p><p>líquidos de Petróleo. Requisitos</p><p>(*)</p>";"A";"--"
"162";"7";"Hidrocarburos/Inspección de calidad y cantidad de hidrocarburos líquidos en la transferencia de custodia";"--";"--";"Calidad y cantidad de Hidrocarburos e líquidos en transferencia de custodia";"--";"<p class=""ql-align-justify"">  a)&nbsp;&nbsp;&nbsp;&nbsp;Documentos Normativos para Cantidad:</p><p class=""ql-align-center"">API MPMS Chapter 3.1A: 2013 (R2018), Ed.3, Standard Practice for the Manual Gauging of Petroleum and Petroleum Products.</p><p class=""ql-align-center"">API MPMS Chapter 3.1B: 2021 Ed.4, Standard Practice for Level Measurement of Liquid Hydrocarbons in Stationary Tanks by Automatic Tank Gauging.</p><p class=""ql-align-center"">API MPMS Chapter 7: Temperature Determination.</p><p class=""ql-align-center"">API MPMS Chapter 8.1: 2022, Ed. 6, Standard Practice for Manual Sampling of Petroleum and Petroleum Products.</p><p class=""ql-align-center"">API MPMS Chapter 8.2: 2022, Ed. 6, Standard Practice for Automatic Sampling of Petroleum and Petroleum Products.</p><p class=""ql-align-center"">API MPMS Chapter 8.3: 2019, Ed. 2, Standard Practice for Mixing and Handling of Liquid Samples of Petroleum and Petroleum Products.</p><p class=""ql-align-center"">API MPMS Chapter 11.1: 2004, (R2012), Temperature and pressure volume correction factors for generalized crude oils, refined products, and lubricating oils.</p><p class=""ql-align-center"">API MPMS Chapter 12.1.1: 2019, Ed. 4, Calculation of Static Petroleum Quantities - Upright Cylindrical Tanks and Marine Vessels. HM 1 Part 1.</p><p class=""ql-align-center"">API MPMS Chapter 17.1: 2022, Ed. 7, Guidelines for marine inspection.</p><p class=""ql-align-center"">API MPMS Chapter 17.2: 2023, Ed. 3, Measurement of cargoes on board tank vessels.</p><p class=""ql-align-center"">API MPMS Chapter 17.3: 2016 (R2021), Ed. 2, Guidelines for identification of the source of free waters associated with marine petroleum cargo movements.</p><p class=""ql-align-center"">API MPMS Chapter 17.4: 2016, Ed. 2, Method for quantification of small volumes on marine vessels (OBQ/ROB).</p><p class=""ql-align-center"">API MPMS Chapter 17.5: 2019, Ed. 4, Guidelines for voyage analysis and reconciliation of cargo quantities.</p><p class=""ql-align-center"">API MPMS Chapter 17.6: 2022, Ed. 3, Guidelines for determining the fullness of pipelines between vessels and shore tanks.</p><p class=""ql-align-center"">API MPMS Chapter 17.8: 2016 (R2022), Ed. 2, Guidelines for Pre-loading Inspection of Marine Vessel Cargo Tanks and Their Cargo-handling Systems.</p><p class=""ql-align-center"">API MPMS Chapter 17.9: 2019, Ed. 3, Vessel experience factor (VEF).</p><p class=""ql-align-center"">API MPMS Chapter 17.11: 2016, Ed. 2, Measurement and sampling of cargoes on board tank vessels using closed and restricted equipment.</p><p class=""ql-align-center"">b. Documentos Normativos para Calidad:</p><p class=""ql-align-center"">API MPMS Chapter 9.1: 2012 (R2017), Ed. 3, Standard test method for density, relative density, or API gravity of crude petroleum and liquid petroleum products by hydrometer method.</p><p class=""ql-align-center"">API MPMS Chapter 10.1: 2022, Ed. 4, Standard Test Method for Sediment in Crude Oils and Fuel Oils by the Extraction Method</p><p class=""ql-align-center"">API MPMS Chapter 10.2: 2022, Ed. 5, Determination of water in crude oil by distillation</p><p class=""ql-align-center"">NTE INEN 2258: 2017 (1R), Productos derivados de petróleo. Gasolina para aviación. Requisitos.</p><p class=""ql-align-center"">NTE INEN 935: 2021 (11R), Productos derivados de petróleo. Gasolina. Requisitos.</p><p class=""ql-align-center"">NTE INEN 2223: 2019 (2R), Productos derivados de petróleo. Combustible para motores de dos tiempos. Requisitos.</p><p class=""ql-align-center"">NTE INEN 2070: 2019 (2R), Productos derivados del petróleo. Jet A-1. Requisitos.</p><p class=""ql-align-center"">NTE INEN 1489: 2021 (8R), Productos derivados del petróleo. Diésel. Requisitos.</p><p class=""ql-align-center"">NTE INEN 1983: 2019 (3R), Productos derivados del petróleo. Fuel Oíl. Requisitos</p><p class=""ql-align-center"">RTE INEN 028: 2014 (1R), Combustibles.</p><p class=""ql-align-center"">ASTM D1298 - 12b: 2017, Standard test method for density, relative density, or API gravity of crude petroleum and liquid petroleum products by hydrometer method.</p><p class=""ql-align-center"">ASTM D473 - 22: 2022 Standard Test Method for Sediment in Crude Oils and Fuel Oils by the Extraction Method.</p><p class=""ql-align-center"">ASTM D3230 - 19: 2019, Standard Test Method for Salts in Crude Oil (Electrometric Method).</p><p class=""ql-align-center"">ASTM D4006 - 22: 2022 Standard Test Method for Water in Crude Oil by Distillation.</p><p class=""ql-align-center"">ASTM D4294 - 21: 2021, Standard test method for sulfur in petroleum and petroleum products by energy dispersive x-ray fluorescence spectrometry.</p><p class=""ql-align-center"">(*)</p><p class=""ql-align-center"">   </p><p class=""ql-align-center"">  </p><p><br></p>";"A";"--"
